"sp_name","parameter","correlation","p.value","ci_low","ci_high","sig","duration"
"Leptodiaptomus sicilis","mean",0.222610499001104,7.94591624893087e-07,0.136000088820489,0.305844017008257,"Sig.",28
"Leptodiaptomus sicilis","mean_max",0.227112829844139,4.67482534680411e-07,0.140651458903696,0.310136294454632,"Sig.",28
"Leptodiaptomus sicilis","mean_min",0.219338887494508,1.16026295990171e-06,0.132622571836898,0.302722916491759,"Sig.",28
"Leptodiaptomus sicilis","mean_range",0.116419525394583,0.0105276275292555,0.0273899159834247,0.203616738699333,"Sig.",28
"Leptodiaptomus sicilis","med",0.22208417473961,8.44818723123597e-07,0.135456590968615,0.305342027095141,"Sig.",28
"Leptodiaptomus sicilis","min",0.214093048279088,2.10359950179774e-06,0.127211119503336,0.297714677265772,"Sig.",28
"Leptodiaptomus sicilis","range",0.18347178156136,5.07775599712533e-05,0.0957260042037125,0.268388199878727,"Sig.",28
"Leptodiaptomus sicilis","var",0.184973979195786,4.39295159147493e-05,0.0972664954053254,0.269830559440303,"Sig.",28
"Limnocalanus macrurus","max",0.501285104812942,8.82525304861483e-07,0.323800629541642,0.644688136340967,"Sig.",28
"Limnocalanus macrurus","mean",0.512129756624077,4.64977843477203e-07,0.336799791194209,0.653134936629808,"Sig.",28
"Limnocalanus macrurus","mean_max",0.520085769185087,2.86455292937873e-07,0.346379119523203,0.659309567696148,"Sig.",28
"Limnocalanus macrurus","mean_min",0.505652510525742,6.83603964586382e-07,0.329027662376311,0.648094085454179,"Sig.",28
"Limnocalanus macrurus","mean_range",0.295840099357081,0.00568257763991296,0.089579745113032,0.477768321518003,"Sig.",28
"Limnocalanus macrurus","med",0.521234113303821,2.66837711537904e-07,0.347764765811374,0.660199245008713,"Sig.",28
"Limnocalanus macrurus","min",0.488020255477712,1.8765462710926e-06,0.307991037287548,0.634308434711025,"Sig.",28
"Limnocalanus macrurus","range",0.341673588520784,0.00128340962099063,0.139927959973992,0.516181402087929,"Sig.",28
"Limnocalanus macrurus","var",0.350653597656188,0.000932938871506113,0.149916282856471,0.523626193058881,"Sig.",28
"Senecella calanoides","max",0.436471027278657,0.00385530617971671,0.152811174004466,0.653686187094789,"Sig.",28
"Senecella calanoides","mean",0.443126086861878,0.0032930046505777,0.160859233915696,0.658386068248699,"Sig.",28
"Senecella calanoides","mean_max",0.459929463455552,0.00218057367669465,0.181348224678159,0.670178579437456,"Sig.",28
"Senecella calanoides","mean_min",0.435796034834751,0.00391676844155687,0.151996992042654,0.653208561741463,"Sig.",28
"Senecella calanoides","mean_range",0.471804492365409,0.00160891425781487,0.195975231361229,0.678448875209957,"Sig.",28
"Senecella calanoides","med",0.455686767193896,0.00242449283006331,0.176152020722039,0.667211064157642,"Sig.",28
"Senecella calanoides","min",0.309898525625324,0.0457999046019126,0.00658764070935212,0.560991304449359,"Sig.",28
"Senecella calanoides","range",0.469710826941452,0.00169884690936578,0.193387426229817,0.67699454720262,"Sig.",28
"Senecella calanoides","var",0.366673361884016,0.0169194912394859,0.0706111580323532,0.603363735797332,"Sig.",28
"Skistodiaptomus sp","max",0.730521285233909,3.94640532182508e-47,0.670143745924369,0.781294412560655,"Sig.",28
"Skistodiaptomus sp","mean",0.647008247233707,5.23865918852653e-34,0.572541273973718,0.710887488681268,"Sig.",28
"Skistodiaptomus sp","mean_max",0.671441051825958,2.10957905558177e-37,0.6008793584318,0.731619288137417,"Sig.",28
"Skistodiaptomus sp","mean_min",0.617501646816974,2.67017082167481e-30,0.538553962976897,0.685701589094314,"Sig.",28
"Skistodiaptomus sp","mean_range",0.33654014999566,1.04489904205968e-08,0.227304577170147,0.437411916975008,"Sig.",28
"Skistodiaptomus sp","med",0.638135246725146,7.52641300484253e-33,0.562293887551065,0.703330963738846,"Sig.",28
"Skistodiaptomus sp","min",0.508918832209691,1.59485205194189e-19,0.415656099881101,0.591590833373069,"Sig.",28
"Skistodiaptomus sp","range",0.203690823432659,0.000678460631732813,0.0875154090892974,0.314399830627785,"Sig.",28
"Skistodiaptomus sp","var",0.148202906945227,0.0138908928341403,0.0304527909038391,0.261895820688139,"Sig.",28
"Epischura lacustris","max",0.914776444696835,3.73765423285516e-41,0.87617378902795,0.941718607946169,"Sig.",29
"Epischura lacustris","mean",0.814813306838203,2.0405772207333e-25,0.737147314317485,0.871232122291687,"Sig.",29
"Epischura lacustris","mean_max",0.830552387065061,3.63474391513173e-27,0.758609264669166,0.882486639012375,"Sig.",29
"Epischura lacustris","mean_min",0.796121822314265,1.52326202362599e-23,0.711861366406269,0.857788938383585,"Sig.",29
"Epischura lacustris","mean_range",0.288842495638406,0.00323748777085778,0.0999839591481599,0.457612123119339,"Sig.",29
"Epischura lacustris","med",0.801803108577607,4.31182065006675e-24,0.719524004830576,0.861883944767622,"Sig.",29
"Epischura lacustris","min",0.717991290030109,2.018338197877e-17,0.608479111625754,0.800667901324362,"Sig.",29
"Epischura lacustris","range",0.327121748479752,0.000791131787832373,0.14165875192169,0.49039895085528,"Sig.",29
"Epischura lacustris","var",0.280508725813983,0.00429485208959214,0.0909979399480737,0.450412748972204,"Sig.",29
"Leptodiaptomus minutus","max",0.681086591586704,1.67593791431838e-45,0.617988099466404,0.735466829171184,"Sig.",29
"Leptodiaptomus minutus","mean",0.662924596370556,2.23386229055925e-42,0.597093908181631,0.719885734985454,"Sig.",29
"Leptodiaptomus minutus","mean_max",0.680924211564845,1.79142449638892e-45,0.617800896102798,0.735327778419733,"Sig.",29
"Leptodiaptomus minutus","mean_min",0.643513767754255,2.85518474472937e-39,0.574861330494775,0.703169564981291,"Sig.",29
"Leptodiaptomus minutus","mean_range",0.348711724210387,1.07271940909432e-10,0.249220825326052,0.440918918653939,"Sig.",29
"Leptodiaptomus minutus","med",0.663678368975902,1.67387200799601e-42,0.597959301353687,0.720533536986163,"Sig.",29
"Leptodiaptomus minutus","min",0.550822791556279,4.20145442617786e-27,0.470075453066479,0.622426367503022,"Sig.",29
"Leptodiaptomus minutus","range",0.319945848954612,3.80700271348724e-09,0.218606552752689,0.414457512361555,"Sig.",29
"Leptodiaptomus minutus","var",0.29231796298278,8.37356520207157e-08,0.189390009633542,0.388891585726427,"Sig.",29
"Leptodiaptomus sicilis","max",0.216501168697757,1.60374835394441e-06,0.129694623170655,0.300014298235898,"Sig.",29
"Leptodiaptomus sicilis","mean",0.221143042751235,9.42324219289081e-07,0.134484880446304,0.304444292522542,"Sig.",29
"Leptodiaptomus sicilis","mean_max",0.225772936352848,5.48057647907878e-07,0.139266812311339,0.308859266512758,"Sig.",29
"Leptodiaptomus sicilis","mean_min",0.217840690567916,1.37724374023456e-06,0.131076548699072,0.30129304707765,"Sig.",29
"Leptodiaptomus sicilis","mean_range",0.120641060413575,0.00801523671868427,0.0316678731268647,0.207717317593025,"Sig.",29
"Leptodiaptomus sicilis","med",0.218714952166268,1.2463132829163e-06,0.131978667648513,0.302127482274356,"Sig.",29
"Leptodiaptomus sicilis","min",0.212347650301214,2.55577533663339e-06,0.125411764654697,0.296047312534142,"Sig.",29
"Leptodiaptomus sicilis","range",0.18489896900695,4.42496526032321e-05,0.0971895631096625,0.26975854621539,"Sig.",29
"Leptodiaptomus sicilis","var",0.177700784606776,8.76483773146091e-05,0.0898118011521976,0.262843539740784,"Sig.",29
"Limnocalanus macrurus","max",0.496356863000694,1.17235976856475e-06,0.317915354423943,0.640837966439636,"Sig.",29
"Limnocalanus macrurus","mean",0.509429823023053,5.46535854836185e-07,0.333557200513026,0.651035258451997,"Sig.",29
"Limnocalanus macrurus","mean_max",0.517758574064465,3.30482238203346e-07,0.343573338526716,0.657505381486369,"Sig.",29
"Limnocalanus macrurus","mean_min",0.502508843678489,8.21867708498109e-07,0.325264142548154,0.645643051363777,"Sig.",29
"Limnocalanus macrurus","mean_range",0.295393042317928,0.00575928956775702,0.0890937887423413,0.477390185096918,"Sig.",29
"Limnocalanus macrurus","med",0.520287948261077,2.82905039227328e-07,0.34662302338658,0.65946623381469,"Sig.",29
"Limnocalanus macrurus","min",0.490187716674782,1.66249442158763e-06,0.310567528677538,0.636008078689624,"Sig.",29
"Limnocalanus macrurus","range",0.336960678540659,0.0015116339481082,0.134702241928597,0.51226362883545,"Sig.",29
"Limnocalanus macrurus","var",0.345679562438753,0.00111449149741329,0.14437867479213,0.51950577776531,"Sig.",29
"Senecella calanoides","max",0.429630118331421,0.00451900364361047,0.144577394080157,0.648837529125745,"Sig.",29
"Senecella calanoides","mean",0.435678690603421,0.00392754022137841,0.151855489662395,0.653125511184175,"Sig.",29
"Senecella calanoides","mean_max",0.452116292554004,0.00264804925555941,0.171791152558612,0.664708514281819,"Sig.",29
"Senecella calanoides","mean_min",0.427896878102009,0.00470218547695715,0.142497499547542,0.647606220700274,"Sig.",29
"Senecella calanoides","mean_range",0.463317214309113,0.00200160897452939,0.185508541376932,0.672543293983917,"Sig.",29
"Senecella calanoides","med",0.452290460375717,0.0026367379376809,0.172003621213694,0.664830699494918,"Sig.",29
"Senecella calanoides","min",0.307338072923699,0.0477171300273581,0.00375771945848011,0.559048859400144,"Sig.",29
"Senecella calanoides","range",0.464663314950431,0.00193417883055962,0.187164385517421,0.673481713263407,"Sig.",29
"Senecella calanoides","var",0.378928448046662,0.0133352632810498,0.084758584070844,0.612337928104358,"Sig.",29
"Skistodiaptomus sp","max",0.724159789042995,5.81829163759022e-46,0.662634801650354,0.775976338933414,"Sig.",29
"Skistodiaptomus sp","mean",0.641484972156347,2.78059715637178e-33,0.56615973472624,0.706185427046409,"Sig.",29
"Skistodiaptomus sp","mean_max",0.666368325270939,1.13636049948091e-36,0.594981193581563,0.727324099088588,"Sig.",29
"Skistodiaptomus sp","mean_min",0.612034384874383,1.17748636769135e-29,0.532284557536473,0.681016905353397,"Sig.",29
"Skistodiaptomus sp","mean_range",0.338678935605295,8.31483762931541e-09,0.229592522962905,0.439361926427886,"Sig.",29
"Skistodiaptomus sp","med",0.630578862820314,6.80354852362231e-32,0.553585381458932,0.696884072900296,"Sig.",29
"Skistodiaptomus sp","min",0.507792903615908,1.97318177360496e-19,0.414399328073708,0.590603023964179,"Sig.",29
"Skistodiaptomus sp","range",0.18743740395521,0.00179715963913212,0.0707214024090955,0.299090276349418,"Sig.",29
"Skistodiaptomus sp","var",0.141891594962213,0.0185620497986959,0.0240106229735322,0.255880971209953,"Sig.",29
"Epischura lacustris","max",0.912580392675284,1.26229248703394e-40,0.873048969123149,0.940195121477267,"Sig.",30
"Epischura lacustris","mean",0.812016062490247,4.01103075732727e-25,0.733349295673514,0.869225674514046,"Sig.",30
"Epischura lacustris","mean_max",0.827956326267473,7.26341328661572e-27,0.755058468231833,0.88063436512601,"Sig.",30
"Epischura lacustris","mean_min",0.793428004088989,2.73303476633353e-23,0.708235074805462,0.855844525162738,"Sig.",30
"Epischura lacustris","mean_range",0.286936203251947,0.00345625053543514,0.0979257480400857,0.455967265607384,"Sig.",30
"Epischura lacustris","med",0.797292212585778,1.17838029859689e-23,0.713438292095489,0.858633183063459,"Sig.",30
"Epischura lacustris","min",0.718525404744441,1.8632312572294e-17,0.609173454305194,0.801063561503282,"Sig.",30
"Epischura lacustris","range",0.337377918324784,0.000525115644705015,0.152937484700109,0.499105722213686,"Sig.",30
"Epischura lacustris","var",0.275172015015891,0.00512449923645399,0.0852597104715424,0.445790838993429,"Sig.",30
"Leptodiaptomus minutus","max",0.676217017635774,1.21360878366815e-44,0.612377212947041,0.731294878900843,"Sig.",30
"Leptodiaptomus minutus","mean",0.659423338842506,8.44286749243399e-42,0.593076183460472,0.716875407080998,"Sig.",30
"Leptodiaptomus minutus","mean_max",0.677576512002466,7.00973878121556e-45,0.613943021116244,0.732460024561979,"Sig.",30
"Leptodiaptomus minutus","mean_min",0.639901038331424,1.02143571138822e-38,0.570734577768763,0.700051067272907,"Sig.",30
"Leptodiaptomus minutus","mean_range",0.359012386451848,2.72706130528965e-11,0.260231937083323,0.450355566625087,"Sig.",30
"Leptodiaptomus minutus","med",0.659457312011116,8.33535780031179e-42,0.5931151521107,0.716904626989514,"Sig.",30
"Leptodiaptomus minutus","min",0.54165739477502,4.25063199729169e-26,0.459836303534897,0.614358711197196,"Sig.",30
"Leptodiaptomus minutus","range",0.353462042721428,5.73929347326783e-11,0.254295585238312,0.445273317142288,"Sig.",30
"Leptodiaptomus minutus","var",0.289716697473581,1.10206147364073e-07,0.186648522306739,0.386476775254147,"Sig.",30
"Leptodiaptomus sicilis","max",0.216438946784544,1.61509341108799e-06,0.12963043976693,0.299954891985298,"Sig.",30
"Leptodiaptomus sicilis","mean",0.220041156428968,1.07022688774505e-06,0.133347404241048,0.303393028214914,"Sig.",30
"Leptodiaptomus sicilis","mean_max",0.224698040504806,6.22188278546645e-07,0.138156258891991,0.307834586365662,"Sig.",30
"Leptodiaptomus sicilis","mean_min",0.216739187947122,1.56105052993245e-06,0.129940152479172,0.300241540673075,"Sig.",30
"Leptodiaptomus sicilis","mean_range",0.12257957219267,0.00705253970465274,0.0336333864672567,0.209599262054758,"Sig.",30
"Leptodiaptomus sicilis","med",0.215740076516005,1.74791914909726e-06,0.128909588201494,0.299287602456383,"Sig.",30
"Leptodiaptomus sicilis","min",0.213146044005048,2.33846186953841e-06,0.126234768768126,0.296810074960078,"Sig.",30
"Leptodiaptomus sicilis","range",0.185121956103988,4.33043748319475e-05,0.0974182672375107,0.269972621282291,"Sig.",30
"Leptodiaptomus sicilis","var",0.172338174251923,0.000143382205251174,0.0843216690213029,0.257686203670607,"Sig.",30
"Limnocalanus macrurus","max",0.492816581546195,1.43376627138219e-06,0.313696042972114,0.638067641749621,"Sig.",30
"Limnocalanus macrurus","mean",0.506636636969888,6.45054749141083e-07,0.330206988409912,0.648860776865317,"Sig.",30
"Limnocalanus macrurus","mean_max",0.515591927247671,3.77173930315755e-07,0.340963914672505,0.655824220481339,"Sig.",30
"Limnocalanus macrurus","mean_min",0.499494512047882,9.78952253443195e-07,0.321660725239318,0.64329008362255,"Sig.",30
"Limnocalanus macrurus","mean_range",0.295466944088774,0.00574654561417972,0.0891741140794028,0.47745269844068,"Sig.",30
"Limnocalanus macrurus","med",0.518063630380119,3.24365995284249e-07,0.343940952431795,0.657741971394464,"Sig.",30
"Limnocalanus macrurus","min",0.488566522584467,1.8202734065676e-06,0.308640143822497,0.634736930778889,"Sig.",30
"Limnocalanus macrurus","range",0.33344721280868,0.00170500384835115,0.130813785098483,0.509338181324353,"Sig.",30
"Limnocalanus macrurus","var",0.341744962771804,0.00128020739991231,0.140007186886221,0.516240678377906,"Sig.",30
"Senecella calanoides","max",0.43288303533616,0.00419193618558904,0.14848771800875,0.651145333834244,"Sig.",30
"Senecella calanoides","mean",0.426763032262899,0.00482548622749971,0.141138242792373,0.646800105770937,"Sig.",30
"Senecella calanoides","mean_max",0.445574744150048,0.00310497683750617,0.163829907355751,0.660111124708891,"Sig.",30
"Senecella calanoides","mean_min",0.417685538687744,0.00591821257826256,0.130294808578757,0.640328630723606,"Sig.",30
"Senecella calanoides","mean_range",0.469705588939292,0.00169907736967582,0.19338095679028,0.676990906685071,"Sig.",30
"Senecella calanoides","med",0.445217541714293,0.00313180537761067,0.163396236270966,0.659859619785123,"Sig.",30
"Senecella calanoides","min",0.293370801468332,0.0593477521529241,-0.0115943662407364,0.548403950582608,"Non Sig.",30
"Senecella calanoides","range",0.472596086130091,0.0015760254278713,0.196954656272415,0.67899832032224,"Sig.",30
"Senecella calanoides","var",0.395830515934934,0.00946463605083617,0.104467101906985,0.624617121927292,"Sig.",30
"Skistodiaptomus sp","max",0.72117427245158,2.00447279647095e-45,0.659115035211645,0.773477968940298,"Sig.",30
"Skistodiaptomus sp","mean",0.635401377761897,1.68107270790257e-32,0.559141242169692,0.700999742343024,"Sig.",30
"Skistodiaptomus sp","mean_max",0.660834922991766,6.87125396294932e-36,0.588556147308609,0.722633394103728,"Sig.",30
"Skistodiaptomus sp","mean_min",0.605688248473856,6.35926713253296e-29,0.5250182847633,0.675572057940187,"Sig.",30
"Skistodiaptomus sp","mean_range",0.346682524068541,3.48188406211214e-09,0.238164997041853,0.446650682787624,"Sig.",30
"Skistodiaptomus sp","med",0.624832986593302,3.48594495424205e-31,0.54697468201751,0.691974672960161,"Sig.",30
"Skistodiaptomus sp","min",0.492981152357941,3.02028823397415e-18,0.39789941322145,0.577585102681986,"Sig.",30
"Skistodiaptomus sp","range",0.227099057933255,0.000145511031540299,0.111818799801192,0.336347974184808,"Sig.",30
"Skistodiaptomus sp","var",0.142544377926957,0.0180225817331157,0.0246764868276506,0.256503500360134,"Sig.",30
"Epischura lacustris","max",0.911726165220694,2.00915564342888e-40,0.871834342957019,0.939602212162744,"Sig.",31
"Epischura lacustris","mean",0.809120094448391,7.98001342503674e-25,0.729422399306684,0.867146425560371,"Sig.",31
"Epischura lacustris","mean_max",0.825259964864442,1.47281710825086e-26,0.751375005815417,0.878708821100206,"Sig.",31
"Epischura lacustris","mean_min",0.790606447020017,4.99514560696703e-23,0.70444164137906,0.853806015955298,"Sig.",31
"Epischura lacustris","mean_range",0.290653488809573,0.00304125575601765,0.101940774554584,0.459173681831396,"Sig.",31
"Epischura lacustris","med",0.794035866205616,2.39711597811435e-23,0.709052957676601,0.856283437655014,"Sig.",31
"Epischura lacustris","min",0.718525404744441,1.8632312572294e-17,0.609173454305194,0.801063561503282,"Sig.",31
"Epischura lacustris","range",0.340111443931623,0.00046964941292213,0.155951680569941,0.501420795925257,"Sig.",31
"Epischura lacustris","var",0.268556607275366,0.00634903307036348,0.0781640233629685,0.44004884496926,"Sig.",31
"Leptodiaptomus minutus","max",0.674153310697648,2.77649339842766e-44,0.610001279342124,0.729525577946094,"Sig.",31
"Leptodiaptomus minutus","mean",0.655761033955455,3.32857142377323e-41,0.588877188107603,0.71372431924081,"Sig.",31
"Leptodiaptomus minutus","mean_max",0.674029713360939,2.91695617078924e-44,0.609859019060225,0.729419589332091,"Sig.",31
"Leptodiaptomus minutus","mean_min",0.636165670096057,3.7483307606003e-38,0.566471407726338,0.696824293854997,"Sig.",31
"Leptodiaptomus minutus","mean_range",0.363846114543862,1.40965078172492e-11,0.265407925993482,0.454776820109926,"Sig.",31
"Leptodiaptomus minutus","med",0.653911646063148,6.60640767902083e-41,0.586758153791437,0.712132193273844,"Sig.",31
"Leptodiaptomus minutus","min",0.540911502040654,5.11560909507521e-26,0.459003983552877,0.61370148453267,"Sig.",31
"Leptodiaptomus minutus","range",0.353700828093646,5.56012199693337e-11,0.254550823613655,0.445492086137486,"Sig.",31
"Leptodiaptomus minutus","var",0.286963296184017,1.46952968737619e-07,0.183748445988344,0.383919287783945,"Sig.",31
"Leptodiaptomus sicilis","max",0.215099098036417,1.87889253985898e-06,0.128248529939873,0.298675516828679,"Sig.",31
"Leptodiaptomus sicilis","mean",0.218636263209168,1.25759072004737e-06,0.131897465472929,0.302052383174407,"Sig.",31
"Leptodiaptomus sicilis","mean_max",0.223276740276487,7.35113739989651e-07,0.136688143850071,0.306479388580351,"Sig.",31
"Leptodiaptomus sicilis","mean_min",0.215366961134439,1.82305465971664e-06,0.128524774935533,0.298931314048611,"Sig.",31
"Leptodiaptomus sicilis","mean_range",0.123466315233746,0.00664773500726354,0.0345327103697884,0.210459914369342,"Sig.",31
"Leptodiaptomus sicilis","med",0.216245689805201,1.65082282357693e-06,0.129431095171404,0.299770376129806,"Sig.",31
"Leptodiaptomus sicilis","min",0.21311366029428,2.34692122266751e-06,0.126201384504405,0.296779138569559,"Sig.",31
"Leptodiaptomus sicilis","range",0.183707376434028,4.96406665399532e-05,0.0959675770023266,0.268614435315725,"Sig.",31
"Leptodiaptomus sicilis","var",0.169384593744965,0.000186874749647385,0.0813001334310935,0.254843604308178,"Sig.",31
"Limnocalanus macrurus","max",0.499578004120673,9.74243065982807e-07,0.321760464709747,0.643355293590766,"Sig.",31
"Limnocalanus macrurus","mean",0.505433555456532,6.92472121351749e-07,0.32876535289382,0.64792346751816,"Sig.",31
"Limnocalanus macrurus","mean_max",0.514838795177653,3.94819761046988e-07,0.340057501977661,0.655239518586346,"Sig.",31
"Limnocalanus macrurus","mean_min",0.497898240647459,1.0732316293711e-06,0.319754581183263,0.642042943441759,"Sig.",31
"Limnocalanus macrurus","mean_range",0.294655538961812,0.00588784541280015,0.0882923283381583,0.476766231698143,"Sig.",31
"Limnocalanus macrurus","med",0.515776516868022,3.72964458195327e-07,0.341186122306871,0.655967502880389,"Sig.",31
"Limnocalanus macrurus","min",0.488566522584467,1.8202734065676e-06,0.308640143822497,0.634736930778889,"Sig.",31
"Limnocalanus macrurus","range",0.34557737217646,0.00111853659502367,0.144265038100344,0.519421040067875,"Sig.",31
"Limnocalanus macrurus","var",0.345301020408999,0.00112954254717239,0.14395775849845,0.519191867913364,"Sig.",31
"Senecella calanoides","max",0.43297913270766,0.00418259656284404,0.148603371835451,0.651213449461058,"Sig.",31
"Senecella calanoides","mean",0.420313588783924,0.00558174461012555,0.133427066120407,0.642205461784606,"Sig.",31
"Senecella calanoides","mean_max",0.440412539753988,0.00351295375092463,0.157573163481873,0.656471754110908,"Sig.",31
"Senecella calanoides","mean_min",0.410613493688769,0.00691231043122715,0.121894341658206,0.635264867613913,"Sig.",31
"Senecella calanoides","mean_range",0.471526773611429,0.00162059590339033,0.195631745233614,0.678256055869627,"Sig.",31
"Senecella calanoides","med",0.431356155248659,0.00434279215068209,0.146651150865906,0.650062580488244,"Sig.",31
"Senecella calanoides","min",0.293589696235197,0.0591494673034187,-0.0113548725456141,0.548571417345487,"Non Sig.",31
"Senecella calanoides","range",0.474602464363912,0.00149531603843459,0.1994395793417,0.68038991216583,"Sig.",31
"Senecella calanoides","var",0.406043085984126,0.00762882877630433,0.116487337507818,0.63198203230274,"Sig.",31
"Skistodiaptomus sp","max",0.719650742139912,3.74494275202458e-45,0.657319920522736,0.772202406353519,"Sig.",31
"Skistodiaptomus sp","mean",0.629729231823964,8.68155663596127e-32,0.552607259132968,0.696158521228572,"Sig.",31
"Skistodiaptomus sp","mean_max",0.655399286242444,3.87942275991159e-35,0.582253497500751,0.71802001731006,"Sig.",31
"Skistodiaptomus sp","mean_min",0.599806043759729,2.93630546007823e-28,0.518293695520812,0.670518437663609,"Sig.",31
"Skistodiaptomus sp","mean_range",0.353402570519013,1.64464896805472e-09,0.245375778611543,0.452760304845907,"Sig.",31
"Skistodiaptomus sp","med",0.618726860919091,1.90716142015095e-30,0.539960137559139,0.686750652930189,"Sig.",31
"Skistodiaptomus sp","min",0.485378022621123,1.16494474865646e-17,0.389453543374921,0.570886022054575,"Sig.",31
"Skistodiaptomus sp","range",0.242864844414543,4.69694446792963e-05,0.128265577212022,0.351063784368263,"Sig.",31
"Skistodiaptomus sp","var",0.145702501009221,0.0156011520520217,0.0278993720088445,0.259513922777291,"Sig.",31
"Epischura lacustris","max",0.911226200503057,2.63152355870371e-40,0.871123670581208,0.93925511485011,"Sig.",32
"Epischura lacustris","mean",0.805588768211281,1.81751017474133e-24,0.724641062374391,0.864608261834865,"Sig.",32
"Epischura lacustris","mean_max",0.822055167636283,3.35953102346703e-26,0.747002956607842,0.876417924933241,"Sig.",32
"Epischura lacustris","mean_min",0.787021388318622,1.0606598291325e-22,0.699628811120041,0.851213095880584,"Sig.",32
"Epischura lacustris","mean_range",0.291155404143894,0.00298879521896664,0.102483362989815,0.459606282365524,"Sig.",32
"Epischura lacustris","med",0.790346968115104,5.27753947663586e-23,0.70409303278279,0.853618451132719,"Sig.",32
"Epischura lacustris","min",0.70685524568839,1.02635760782742e-16,0.59404048047886,0.792402110242915,"Sig.",32
"Epischura lacustris","range",0.339489115557738,0.00048178155547411,0.155265151709115,0.500893937438894,"Sig.",32
"Epischura lacustris","var",0.262933404985241,0.00758692049459222,0.0721477050071872,0.435157006637386,"Sig.",32
"Leptodiaptomus minutus","max",0.671147285537889,9.15879436107899e-44,0.606542522923106,0.72694706214596,"Sig.",32
"Leptodiaptomus minutus","mean",0.651679266138348,1.50160501541246e-40,0.584201510595769,0.710209553894769,"Sig.",32
"Leptodiaptomus minutus","mean_max",0.670252305640078,1.30313044790603e-43,0.605513224139169,0.726179059940328,"Sig.",32
"Leptodiaptomus minutus","mean_min",0.631667035615402,1.75227840263494e-37,0.561342069933423,0.692934915856912,"Sig.",32
"Leptodiaptomus minutus","mean_range",0.372768602760212,4.04889912506967e-12,0.274977114030966,0.462926174097876,"Sig.",32
"Leptodiaptomus minutus","med",0.650129317951564,2.64468366833825e-40,0.582427212758366,0.708874145764991,"Sig.",32
"Leptodiaptomus minutus","min",0.538059194258611,1.03436733948144e-25,0.455822501925377,0.611187306685083,"Sig.",32
"Leptodiaptomus minutus","range",0.353074919870177,6.04177760985687e-11,0.253881817852061,0.444918621885024,"Sig.",32
"Leptodiaptomus minutus","var",0.286501327934515,1.54175694314392e-07,0.183262044429283,0.383490044356401,"Sig.",32
"Leptodiaptomus sicilis","max",0.215348641011344,1.82682241370894e-06,0.128505881114887,0.298913819536988,"Sig.",32
"Leptodiaptomus sicilis","mean",0.217020905197104,1.5119210260034e-06,0.130230772318103,0.300510490346008,"Sig.",32
"Leptodiaptomus sicilis","mean_max",0.221724039439282,8.80927871267276e-07,0.13508473474523,0.304998515809897,"Sig.",32
"Leptodiaptomus sicilis","mean_min",0.213664860386568,2.2068503277056e-06,0.126769641757089,0.297305680017184,"Sig.",32
"Leptodiaptomus sicilis","mean_range",0.126601406246921,0.00537822628012494,0.0377134363630895,0.213501680502361,"Sig.",32
"Leptodiaptomus sicilis","med",0.216897104155622,1.53332572100089e-06,0.130103057184517,0.300392301669507,"Sig.",32
"Leptodiaptomus sicilis","min",0.210924236825317,2.99199873827639e-06,0.123944771353142,0.294687159294079,"Sig.",32
"Leptodiaptomus sicilis","range",0.189455373826962,2.83197713825299e-05,0.101864626667696,0.274131182304869,"Sig.",32
"Leptodiaptomus sicilis","var",0.165994959226882,0.000251922042281689,0.0778345053441064,0.251579514510266,"Sig.",32
"Limnocalanus macrurus","max",0.512790983325612,4.46838866744069e-07,0.337594551687944,0.653648827583021,"Sig.",32
"Limnocalanus macrurus","mean",0.50477147823886,7.19954435684417e-07,0.327972346219071,0.647407465317204,"Sig.",32
"Limnocalanus macrurus","mean_max",0.514729880483959,3.97435441154512e-07,0.339926447376978,0.655154947608732,"Sig.",32
"Limnocalanus macrurus","mean_min",0.49663276259114,1.1540033571711e-06,0.318244469001059,0.641053704168767,"Sig.",32
"Limnocalanus macrurus","mean_range",0.293771918121875,0.0060452107404613,0.0873324307065567,0.476018416116135,"Sig.",32
"Limnocalanus macrurus","med",0.512253851549204,4.61521340413098e-07,0.336948927871732,0.653231390396931,"Sig.",32
"Limnocalanus macrurus","min",0.488684447259648,1.80833632172147e-06,0.308780290817347,0.6348294199939,"Sig.",32
"Limnocalanus macrurus","range",0.376576290707266,0.000352070542548894,0.178981397734085,0.544969971812605,"Sig.",32
"Limnocalanus macrurus","var",0.354588471348455,0.000808855580018321,0.15430592995354,0.52688005992918,"Sig.",32
"Senecella calanoides","max",0.432754810752325,0.00420442655222407,0.148333410982665,0.651054440357929,"Sig.",32
"Senecella calanoides","mean",0.414414556902909,0.00636143594491236,0.126404265918903,0.63798892809582,"Sig.",32
"Senecella calanoides","mean_max",0.435154952407913,0.00397593353091331,0.151224069101077,0.652754770895737,"Sig.",32
"Senecella calanoides","mean_min",0.403874753436769,0.00799057687824693,0.113928088662483,0.630421719911187,"Sig.",32
"Senecella calanoides","mean_range",0.468800841416069,0.00173930147846114,0.192263866457924,0.6763619366144,"Sig.",32
"Senecella calanoides","med",0.421830133463736,0.00539523660281204,0.135237180850892,0.643287298162133,"Sig.",32
"Senecella calanoides","min",0.29392595690204,0.0588458976207159,-0.0109869001546832,0.548828635751416,"Non Sig.",32
